embedding_index,id,label,label_name,source,chrom,start,end,split
7121,test_007121,0,background,random_background_test,chr22,34627444,34627744,test
7122,test_007122,1,promoter,promoter,chr22,24494996,24495296,test
7123,test_007123,0,background,random_background_test,chr19,30935708,30936008,test
7124,test_007124,1,promoter,promoter,chr19,51458348,51458648,test
7125,test_007125,1,promoter,promoter,chr22,31222813,31223113,test
7126,test_007126,0,background,random_background_test,chr19,49162015,49162315,test
7127,test_007127,1,promoter,promoter,chr19,41192899,41193199,test
7128,test_007128,1,promoter,promoter,chr19,38878277,38878577,test
7129,test_007129,1,promoter,promoter,chr19,813278,813578,test
7130,test_007130,1,promoter,promoter,chr22,50577870,50578170,test
7131,test_007131,0,background,random_background_test,chr20,15855512,15855812,test
7132,test_007132,1,promoter,promoter,chr19,55831909,55832209,test
7133,test_007133,0,background,random_background_test,chr21,6542839,6543139,test
7134,test_007134,0,background,random_background_test,chr20,57132898,57133198,test
7135,test_007135,1,promoter,promoter,chr22,43171640,43171940,test
7136,test_007136,0,background,random_background_test,chr21,39240767,39241067,test
7137,test_007137,0,background,random_background_test,chr20,31374925,31375225,test
7138,test_007138,0,background,random_background_test,chr20,779868,780168,test
7139,test_007139,0,background,random_background_test,chr20,11507270,11507570,test
7140,test_007140,1,promoter,promoter,chr19,813568,813868,test
7141,test_007141,0,background,random_background_test,chr19,4318449,4318749,test
7142,test_007142,1,promoter,promoter,chr22,29267638,29267938,test
7143,test_007143,0,background,random_background_test,chr19,16499367,16499667,test
7144,test_007144,1,promoter,promoter,chr22,20670723,20671023,test
7145,test_007145,1,promoter,promoter,chr22,46773938,46774238,test
7146,test_007146,1,promoter,promoter,chr22,32121836,32122136,test
7147,test_007147,1,promoter,promoter,chr19,18919023,18919323,test
7148,test_007148,0,background,random_background_test,chr20,28121247,28121547,test
7149,test_007149,0,background,random_background_test,chr20,24031271,24031571,test
7150,test_007150,0,background,random_background_test,chr19,10480858,10481158,test
7151,test_007151,0,background,random_background_test,chr20,30222596,30222896,test
7152,test_007152,1,promoter,promoter,chr19,1249304,1249604,test
7153,test_007153,0,background,random_background_test,chr20,24299515,24299815,test
7154,test_007154,0,background,random_background_test,chr19,16892058,16892358,test
7155,test_007155,1,promoter,promoter,chr20,47355366,47355666,test
7156,test_007156,1,promoter,promoter,chr20,50958411,50958711,test
7157,test_007157,0,background,random_background_test,chr20,18918997,18919297,test
7158,test_007158,1,promoter,promoter,chr20,44186825,44187125,test
7159,test_007159,0,background,random_background_test,chr19,41011545,41011845,test
7160,test_007160,0,background,random_background_test,chr19,39326501,39326801,test
7161,test_007161,0,background,random_background_test,chr20,30035217,30035517,test
7162,test_007162,1,promoter,promoter,chr19,37251991,37252291,test
7163,test_007163,1,promoter,promoter,chr19,32719654,32719954,test
7164,test_007164,0,background,random_background_test,chr21,8835729,8836029,test
7165,test_007165,0,background,random_background_test,chr20,53506245,53506545,test
7166,test_007166,0,background,random_background_test,chr21,36749523,36749823,test
7167,test_007167,0,background,random_background_test,chr22,18775145,18775445,test
7168,test_007168,1,promoter,promoter,chr19,17267176,17267476,test
7169,test_007169,0,background,random_background_test,chr22,31232514,31232814,test
7170,test_007170,1,promoter,promoter,chr21,45404929,45405229,test
7171,test_007171,0,background,random_background_test,chr20,59012852,59013152,test
7172,test_007172,1,promoter,promoter,chr19,55615843,55616143,test
7173,test_007173,0,background,random_background_test,chr19,55472626,55472926,test
7174,test_007174,0,background,random_background_test,chr21,14015666,14015966,test
7175,test_007175,1,promoter,promoter,chr20,18497079,18497379,test
7176,test_007176,1,promoter,promoter,chr19,40348400,40348700,test
7177,test_007177,0,background,random_background_test,chr21,28718680,28718980,test
7178,test_007178,1,promoter,promoter,chr20,33443716,33444016,test
7179,test_007179,0,background,random_background_test,chr22,41500317,41500617,test
7180,test_007180,1,promoter,promoter,chr22,35230982,35231282,test
7181,test_007181,1,promoter,promoter,chr19,15123867,15124167,test
7182,test_007182,1,promoter,promoter,chr19,54209253,54209553,test
7183,test_007183,1,promoter,promoter,chr20,15985537,15985837,test
7184,test_007184,1,promoter,promoter,chr22,36239912,36240212,test
7185,test_007185,0,background,random_background_test,chr19,56502330,56502630,test
7186,test_007186,0,background,random_background_test,chr19,18535477,18535777,test
7187,test_007187,1,promoter,promoter,chr19,14582907,14583207,test
7188,test_007188,0,background,random_background_test,chr21,9981720,9982020,test
7189,test_007189,1,promoter,promoter,chr19,4831663,4831963,test
7190,test_007190,1,promoter,promoter,chr20,63942727,63943027,test
7191,test_007191,1,promoter,promoter,chr20,45348335,45348635,test
7192,test_007192,0,background,random_background_test,chr21,10971732,10972032,test
7193,test_007193,1,promoter,promoter,chr22,22394689,22394989,test
7194,test_007194,0,background,random_background_test,chr19,10948650,10948950,test
7195,test_007195,0,background,random_background_test,chr20,44492069,44492369,test
7196,test_007196,0,background,random_background_test,chr21,17614536,17614836,test
7197,test_007197,1,promoter,promoter,chr19,41169652,41169952,test
7198,test_007198,0,background,random_background_test,chr22,35521607,35521907,test
7199,test_007199,1,promoter,promoter,chr19,18571578,18571878,test
7200,test_007200,0,background,random_background_test,chr19,49893738,49894038,test
7201,test_007201,1,promoter,promoter,chr20,29873875,29874175,test
7202,test_007202,1,promoter,promoter,chr19,34577548,34577848,test
7203,test_007203,1,promoter,promoter,chr20,1002125,1002425,test
7204,test_007204,0,background,random_background_test,chr21,42275803,42276103,test
7205,test_007205,0,background,random_background_test,chr19,11180820,11181120,test
7206,test_007206,0,background,random_background_test,chr19,32974322,32974622,test
7207,test_007207,1,promoter,promoter,chr22,31891375,31891675,test
7208,test_007208,0,background,random_background_test,chr20,47205460,47205760,test
7209,test_007209,0,background,random_background_test,chr19,57027630,57027930,test
7210,test_007210,1,promoter,promoter,chr20,18467218,18467518,test
7211,test_007211,0,background,random_background_test,chr22,39508064,39508364,test
7212,test_007212,1,promoter,promoter,chr19,48390609,48390909,test
7213,test_007213,1,promoter,promoter,chr21,37367588,37367888,test
7214,test_007214,1,promoter,promoter,chr19,4558383,4558683,test
7215,test_007215,1,promoter,promoter,chr20,30377404,30377704,test
7216,test_007216,1,promoter,promoter,chr19,58499310,58499610,test
7217,test_007217,1,promoter,promoter,chr22,38843895,38844195,test
7218,test_007218,0,background,random_background_test,chr22,15643544,15643844,test
7219,test_007219,0,background,random_background_test,chr19,56258410,56258710,test
7220,test_007220,1,promoter,promoter,chr19,43596479,43596779,test
7221,test_007221,0,background,random_background_test,chr22,45662744,45663044,test
7222,test_007222,1,promoter,promoter,chr22,20131649,20131949,test
7223,test_007223,0,background,random_background_test,chr20,46968691,46968991,test
7224,test_007224,1,promoter,promoter,chr19,50823745,50824045,test
7225,test_007225,1,promoter,promoter,chr19,50551046,50551346,test
7226,test_007226,0,background,random_background_test,chr19,41722502,41722802,test
7227,test_007227,1,promoter,promoter,chr19,33521725,33522025,test
7228,test_007228,1,promoter,promoter,chr20,3786707,3787007,test
7229,test_007229,0,background,random_background_test,chr19,52777792,52778092,test
7230,test_007230,1,promoter,promoter,chr20,44210716,44211016,test
7231,test_007231,1,promoter,promoter,chr19,55116251,55116551,test
7232,test_007232,0,background,random_background_test,chr21,24304707,24305007,test
7233,test_007233,1,promoter,promoter,chr19,37906985,37907285,test
7234,test_007234,1,promoter,promoter,chr19,12294745,12295045,test
7235,test_007235,0,background,random_background_test,chr19,8243679,8243979,test
7236,test_007236,0,background,random_background_test,chr21,29271517,29271817,test
7237,test_007237,1,promoter,promoter,chr21,44711572,44711872,test
7238,test_007238,1,promoter,promoter,chr19,50384048,50384348,test
7239,test_007239,0,background,random_background_test,chr21,15056953,15057253,test
7240,test_007240,1,promoter,promoter,chr20,8019653,8019953,test
7241,test_007241,1,promoter,promoter,chr19,39335950,39336250,test
7242,test_007242,0,background,random_background_test,chr21,35919876,35920176,test
7243,test_007243,0,background,random_background_test,chr22,42425247,42425547,test
7244,test_007244,0,background,random_background_test,chr19,6220319,6220619,test
7245,test_007245,0,background,random_background_test,chr19,49614761,49615061,test
7246,test_007246,1,promoter,promoter,chr22,31628189,31628489,test
7247,test_007247,1,promoter,promoter,chr19,12938295,12938595,test
7248,test_007248,0,background,random_background_test,chr20,28635268,28635568,test
7249,test_007249,1,promoter,promoter,chr19,50358486,50358786,test
7250,test_007250,0,background,random_background_test,chr19,32238144,32238444,test
7251,test_007251,0,background,random_background_test,chr22,36696136,36696436,test
7252,test_007252,0,background,random_background_test,chr19,11177860,11178160,test
7253,test_007253,1,promoter,promoter,chr22,20523794,20524094,test
7254,test_007254,0,background,random_background_test,chr22,43917661,43917961,test
7255,test_007255,1,promoter,promoter,chr21,44612075,44612375,test
7256,test_007256,1,promoter,promoter,chr19,57578586,57578886,test
7257,test_007257,1,promoter,promoter,chr19,37312762,37313062,test
7258,test_007258,1,promoter,promoter,chr22,41367165,41367465,test
7259,test_007259,0,background,random_background_test,chr21,13649727,13650027,test
7260,test_007260,1,promoter,promoter,chr19,55354301,55354601,test
7261,test_007261,1,promoter,promoter,chr19,2819669,2819969,test
7262,test_007262,0,background,random_background_test,chr19,34510071,34510371,test
7263,test_007263,0,background,random_background_test,chr20,47276137,47276437,test
7264,test_007264,1,promoter,promoter,chr21,46228810,46229110,test
7265,test_007265,0,background,random_background_test,chr21,42646150,42646450,test
7266,test_007266,1,promoter,promoter,chr20,22578322,22578622,test
7267,test_007267,1,promoter,promoter,chr21,31559007,31559307,test
7268,test_007268,1,promoter,promoter,chr21,19593732,19594032,test
7269,test_007269,0,background,random_background_test,chr22,32412860,32413160,test
7270,test_007270,1,promoter,promoter,chr21,17819250,17819550,test
7271,test_007271,0,background,random_background_test,chr19,5344309,5344609,test
7272,test_007272,1,promoter,promoter,chr22,50600495,50600795,test
7273,test_007273,1,promoter,promoter,chr19,18543484,18543784,test
7274,test_007274,1,promoter,promoter,chr19,51719641,51719941,test
7275,test_007275,1,promoter,promoter,chr19,58572756,58573056,test
7276,test_007276,0,background,random_background_test,chr21,41981440,41981740,test
7277,test_007277,1,promoter,promoter,chr19,4639773,4640073,test
7278,test_007278,1,promoter,promoter,chr20,62066649,62066949,test
7279,test_007279,1,promoter,promoter,chr20,4015167,4015467,test
7280,test_007280,1,promoter,promoter,chr19,39413008,39413308,test
7281,test_007281,0,background,random_background_test,chr20,8610418,8610718,test
7282,test_007282,0,background,random_background_test,chr21,44400536,44400836,test
7283,test_007283,1,promoter,promoter,chr19,35280611,35280911,test
7284,test_007284,1,promoter,promoter,chr19,23790813,23791113,test
7285,test_007285,1,promoter,promoter,chr19,7943694,7943994,test
7286,test_007286,0,background,random_background_test,chr20,55388605,55388905,test
7287,test_007287,1,promoter,promoter,chr19,17026796,17027096,test
7288,test_007288,0,background,random_background_test,chr22,45036398,45036698,test
